"GEO_ID","NAME","B19013_001M","B19013_001E",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"0500000US47027","Clay County, Tennessee","6311","32106",
"0500000US47029","Cocke County, Tennessee","2225","28809",
"0500000US47031","Coffee County, Tennessee","1997","40078",
"0500000US47033","Crockett County, Tennessee","3289","36556",
"0500000US47035","Cumberland County, Tennessee","1437","36813",
"0500000US47037","Davidson County, Tennessee","654","45668",
"0500000US47039","Decatur County, Tennessee","5957","30445",
"0500000US47041","DeKalb County, Tennessee","3120","34863",
"0500000US47043","Dickson County, Tennessee","1613","44554",
"0500000US47045","Dyer County, Tennessee","1515","36856",
"0500000US47047","Fayette County, Tennessee","2887","56729",
"0500000US47049","Fentress County, Tennessee","2353","29642",
"0500000US47051","Franklin County, Tennessee","2052","40983",
"0500000US47053","Gibson County, Tennessee","1389","35947",
"0500000US47055","Giles County, Tennessee","2631","37860",
"0500000US47057","Grainger County, Tennessee","2533","30623",
"0500000US47059","Greene County, Tennessee","1512","36867",
"0500000US47061","Grundy County, Tennessee","2277","26529",
"0500000US47063","Hamblen County, Tennessee","1560","39807",
"0500000US47065","Hamilton County, Tennessee","977","45408",
"0500000US47067","Hancock County, Tennessee","3522","23125",
"0500000US47069","Hardeman County, Tennessee","2574","32539",
"0500000US47071","Hardin County, Tennessee","1682","30732",
"0500000US47073","Hawkins County, Tennessee","1655","35392",
"0500000US47075","Haywood County, Tennessee","3176","32414",
"0500000US47077","Henderson County, Tennessee","2008","38887",
"0500000US47079","Henry County, Tennessee","1435","36836",
"0500000US47081","Hickman County, Tennessee","2897","42075",
"0500000US47083","Houston County, Tennessee","2938","33738",
"0500000US47085","Humphreys County, Tennessee","2983","41486",
"0500000US47087","Jackson County, Tennessee","2716","32722",
"0500000US47089","Jefferson County, Tennessee","2076","38239",
"0500000US47091","Johnson County, Tennessee","2278","29949",
"0500000US47093","Knox County, Tennessee","671","46759",
"0500000US47095","Lake County, Tennessee","3206","24700",
"0500000US47097","Lauderdale County, Tennessee","1858","32894",
"0500000US47099","Lawrence County, Tennessee","1523","34985",
"0500000US47101","Lewis County, Tennessee","3357","35000",
"0500000US47103","Lincoln County, Tennessee","2584","42962",
"0500000US47105","Loudon County, Tennessee","2035","49343",
"0500000US47107","McMinn County, Tennessee","2365","37146",
"0500000US47109","McNairy County, Tennessee","1995","34777",
"0500000US47111","Macon County, Tennessee","2298","33087",
"0500000US47113","Madison County, Tennessee","1653","40178",
"0500000US47115","Marion County, Tennessee","1908","38785",
"0500000US47117","Marshall County, Tennessee","2992","40435",
"0500000US47119","Maury County, Tennessee","1532","46278",
"0500000US47121","Meigs County, Tennessee","3426","33506",
"0500000US47123","Monroe County, Tennessee","2380","36209",
"0500000US47125","Montgomery County, Tennessee","1273","48930",
"0500000US47127","Moore County, Tennessee","9003","44433",
"0500000US47129","Morgan County, Tennessee","2665","36772",
"0500000US47131","Obion County, Tennessee","2142","39543",
"0500000US47133","Overton County, Tennessee","1918","34347",
"0500000US47135","Perry County, Tennessee","2642","31776",
"0500000US47137","Pickett County, Tennessee","2971","30193",
"0500000US47139","Polk County, Tennessee","2682","34027",
"0500000US47141","Putnam County, Tennessee","2122","35185",
"0500000US47143","Rhea County, Tennessee","1613","36761",
"0500000US47145","Roane County, Tennessee","1811","42698",
"0500000US47147","Robertson County, Tennessee","1517","50820",
"0500000US47149","Rutherford County, Tennessee","1177","53770",
"0500000US47151","Scott County, Tennessee","1909","28728",
"0500000US47153","Sequatchie County, Tennessee","5163","33850",
"0500000US47155","Sevier County, Tennessee","1370","41476",
"0500000US47157","Shelby County, Tennessee","530","44705",
"0500000US47159","Smith County, Tennessee","1903","43200",
"0500000US47161","Stewart County, Tennessee","5546","40214",
"0500000US47163","Sullivan County, Tennessee","1287","39957",
"0500000US47165","Sumner County, Tennessee","1502","54916",
"0500000US47167","Tipton County, Tennessee","1935","49378",
"0500000US47169","Trousdale County, Tennessee","8152","44205",
"0500000US47171","Unicoi County, Tennessee","3015","34387",
"0500000US47173","Union County, Tennessee","3427","30143",
"0500000US47175","Van Buren County, Tennessee","3026","29087",
"0500000US47177","Warren County, Tennessee","2833","34946",
"0500000US47179","Washington County, Tennessee","1123","41256",
"0500000US47181","Wayne County, Tennessee","3616","34993",
"0500000US47183","Weakley County, Tennessee","2378","32358",
"0500000US47185","White County, Tennessee","1802","33865",
"0500000US47187","Williamson County, Tennessee","2299","87832",
"0500000US47189","Wilson County, Tennessee","1719","60678",
"0500000US48001","Anderson County, Texas","1652","40378",
"0500000US48003","Andrews County, Texas","4671","48699",
"0500000US48005","Angelina County, Texas","1270","39148",
"0500000US48007","Aransas County, Texas","2830","42179",
"0500000US48009","Archer County, Texas","3730","50891",
"0500000US48011","Armstrong County, Texas","8207","60530",
"0500000US48013","Atascosa County, Texas","3265","42927",
"0500000US48015","Austin County, Texas","3422","53263",
"0500000US48017","Bailey County, Texas","6274","42375",
"0500000US48019","Bandera County, Texas","3832","44352",
"0500000US48021","Bastrop County, Texas","2169","51829",
"0500000US48023","Baylor County, Texas","7497","33459",
"0500000US48025","Bee County, Texas","3741","40278",
"0500000US48027","Bell County, Texas","1023","48618",
"0500000US48029","Bexar County, Texas","397","47048",
"0500000US48031","Blanco County, Texas","4920","46128",
"0500000US48033","Borden County, Texas","10030","58409",
"0500000US48035","Bosque County, Texas","1582","45288",
"0500000US48037","Bowie County, Texas","1720","42550",
"0500000US48039","Brazoria County, Texas","1169","65607",
"0500000US48041","Brazos County, Texas","1356","37898",
"0500000US48043","Brewster County, Texas","3035","35799",
"0500000US48045","Briscoe County, Texas","4903","34196",
"0500000US48047","Brooks County, Texas","2536","19959",
"0500000US48049","Brown County, Texas","2125","38832",
"0500000US48051","Burleson County, Texas","3821","43185",
"0500000US48053","Burnet County, Texas","2462","48187",
"0500000US48055","Caldwell County, Texas","2590","41594",
"0500000US48057","Calhoun County, Texas","2021","43258",
"0500000US48059","Callahan County, Texas","3925","44596",
"0500000US48061","Cameron County, Texas","577","31264",
"0500000US48063","Camp County, Texas","5938","36029",
"0500000US48065","Carson County, Texas","3810","56106",
"0500000US48067","Cass County, Texas","1608","36360",
"0500000US48069","Castro County, Texas","3585","35087",
"0500000US48071","Chambers County, Texas","4288","66764",
"0500000US48073","Cherokee County, Texas","2200","36966",
"0500000US48075","Childress County, Texas","8675","42004",
"0500000US48077","Clay County, Texas","2088","50881",
"0500000US48079","Cochran County, Texas","6578","37446",
"0500000US48081","Coke County, Texas","7536","38702",
"0500000US48083","Coleman County, Texas","3532","26951",
"0500000US48085","Collin County, Texas","754","80504",
"0500000US48087","Collingsworth County, Texas","7343","39712",
"0500000US48089","Colorado County, Texas","3098","41145",
"0500000US48091","Comal County, Texas","2142","64752",
"0500000US48093","Comanche County, Texas","3233","35218",
"0500000US48095","Concho County, Texas","6064","49063",
"0500000US48097","Cooke County, Texas","2436","48899",
"0500000US48099","Coryell County, Texas","1725","47374",
"0500000US48101","Cottle County, Texas","4781","33859",
"0500000US48103","Crane County, Texas","7891","50425",
"0500000US48105","Crockett County, Texas","6352","50653",
"0500000US48107","Crosby County, Texas","2777","36301",
"0500000US48109","Culberson County, Texas","6256","35500",
"0500000US48111","Dallam County, Texas","7909","47073",
"0500000US48113","Dallas County, Texas","388","47974",
"0500000US48115","Dawson County, Texas","3940","33623",
"0500000US48117","Deaf Smith County, Texas","3579","41127",
"0500000US48119","Delta County, Texas","5504","37908",
"0500000US48121","Denton County, Texas","856","70622",
"0500000US48123","DeWitt County, Texas","3443","40668",
"0500000US48125","Dickens County, Texas","5302","33813",
"0500000US48127","Dimmit County, Texas","6518","25882",
"0500000US48129","Donley County, Texas","5630","46130",
"0500000US48131","Duval County, Texas","5494","30493",
"0500000US48133","Eastland County, Texas","3151","32452",
"0500000US48135","Ector County, Texas","1534","45815",
"0500000US48137","Edwards County, Texas","11284","40163",
"0500000US48139","Ellis County, Texas","1464","60877",
"0500000US48141","El Paso County, Texas","487","36333",
"0500000US48143","Erath County, Texas","2293","39200",
"0500000US48145","Falls County, Texas","2251","31083",
"0500000US48147","Fannin County, Texas","3077","44551",
"0500000US48149","Fayette County, Texas","3584","45450",
"0500000US48151","Fisher County, Texas","8224","41458",
"0500000US48153","Floyd County, Texas","6827","35240",
"0500000US48155","Foard County, Texas","7804","30417",
"0500000US48157","Fort Bend County, Texas","1323","79845",
"0500000US48159","Franklin County, Texas","6070","45625",
"0500000US48161","Freestone County, Texas","4716","44560",
"0500000US48163","Frio County, Texas","5003","35940",
"0500000US48165","Gaines County, Texas","5220","46393",
"0500000US48167","Galveston County, Texas","1600","58317",
"0500000US48169","Garza County, Texas","17711","35750",
"0500000US48171","Gillespie County, Texas","2957","52682",
"0500000US48173","Glasscock County, Texas","8135","61184",
"0500000US48175","Goliad County, Texas","5128","51786",
"0500000US48177","Gonzales County, Texas","2682","37094",
"0500000US48179","Gray County, Texas","2918","40442",
"0500000US48181","Grayson County, Texas","1367","46875",
"0500000US48183","Gregg County, Texas","1158","43367",
"0500000US48185","Grimes County, Texas","3971","39429",
"0500000US48187","Guadalupe County, Texas","1843","61274",
"0500000US48189","Hale County, Texas","1966","36509",
"0500000US48191","Hall County, Texas","4351","29219",
"0500000US48193","Hamilton County, Texas","3302","40808",
"0500000US48195","Hansford County, Texas","3856","52239",
"0500000US48197","Hardeman County, Texas","2702","36295",
"0500000US48199","Hardin County, Texas","3212","52755",
"0500000US48201","Harris County, Texas","301","51444",
"0500000US48203","Harrison County, Texas","1794","44425",
"0500000US48205","Hartley County, Texas","10150","66583",
"0500000US48207","Haskell County, Texas","3846","35295",
"0500000US48209","Hays County, Texas","1848","56353",
"0500000US48211","Hemphill County, Texas","16437","62159",
"0500000US48213","Henderson County, Texas","1466","39779",
"0500000US48215","Hidalgo County, Texas","555","31879",
"0500000US48217","Hill County, Texas","1998","39293",
"0500000US48219","Hockley County, Texas","2184","46430",
"0500000US48221","Hood County, Texas","2090","54882",
"0500000US48223","Hopkins County, Texas","2560","41642",
"0500000US48225","Houston County, Texas","2941","31929",
"0500000US48227","Howard County, Texas","3276","39574",
"0500000US48229","Hudspeth County, Texas","7160","22647",
"0500000US48231","Hunt County, Texas","1747","43101",
"0500000US48233","Hutchinson County, Texas","2396","42213",
"0500000US48235","Irion County, Texas","15020","48833",
"0500000US48237","Jack County, Texas","5414","46801",
"0500000US48239","Jackson County, Texas","4643","47483",
"0500000US48241","Jasper County, Texas","2138","38062",
"0500000US48243","Jeff Davis County, Texas","9621","43750",
"0500000US48245","Jefferson County, Texas","929","42293",
"0500000US48247","Jim Hogg County, Texas","11066","40000",
"0500000US48249","Jim Wells County, Texas","2425","37020",
"0500000US48251","Johnson County, Texas","1347","54954",
"0500000US48253","Jones County, Texas","2773","39568",
"0500000US48255","Karnes County, Texas","6059","39611",
"0500000US48257","Kaufman County, Texas","1965","58555",
"0500000US48259","Kendall County, Texas","4768","66655",
"0500000US48261","Kenedy County, Texas","42957","48333",
"0500000US48263","Kent County, Texas","9868","47750",
"0500000US48265","Kerr County, Texas","2080","43072",
"0500000US48267","Kimble County, Texas","5063","43429",
"0500000US48269","King County, Texas","33528","61563",
"0500000US48271","Kinney County, Texas","3771","24388",
"0500000US48273","Kleberg County, Texas","5436","36571",
"0500000US48275","Knox County, Texas","2834","32055",
"0500000US48277","Lamar County, Texas","2102","38015",
"0500000US48279","Lamb County, Texas","3223","35458",
"0500000US48281","Lampasas County, Texas","2799","46378",
"0500000US48283","La Salle County, Texas","7373","30144",
"0500000US48285","Lavaca County, Texas","3067","41429",
"0500000US48287","Lee County, Texas","4919","46986",
"0500000US48289","Leon County, Texas","3557","40355",
"0500000US48291","Liberty County, Texas","2448","45929",
"0500000US48293","Limestone County, Texas","4081","42140",
"0500000US48295","Lipscomb County, Texas","4977","52566",
"0500000US48297","Live Oak County, Texas","2729","43719",
"0500000US48299","Llano County, Texas","4264","41969",
"0500000US48301","Loving County, Texas","42554","83889",
"0500000US48303","Lubbock County, Texas","734","42562",
"0500000US48305","Lynn County, Texas","5363","43672",
"0500000US48307","McCulloch County, Texas","7420","34459",
"0500000US48309","McLennan County, Texas","909","40672",
"0500000US48311","McMullen County, Texas","5699","41453",
"0500000US48313","Madison County, Texas","5693","37207",
"0500000US48315","Marion County, Texas","4096","29943",
"0500000US48317","Martin County, Texas","6633","38111",
"0500000US48319","Mason County, Texas","7805","38702",
"0500000US48321","Matagorda County, Texas","2981","43205",
"0500000US48323","Maverick County, Texas","2192","28813",
"0500000US48325","Medina County, Texas","3043","49138",
"0500000US48327","Menard County, Texas","6883","40996",
"0500000US48329","Midland County, Texas","2027","54945",
"0500000US48331","Milam County, Texas","2925","39035",
"0500000US48333","Mills County, Texas","4531","31895",
"0500000US48335","Mitchell County, Texas","5122","37260",
"0500000US48337","Montague County, Texas","2601","42482",
"0500000US48339","Montgomery County, Texas","1037","65620",
"0500000US48341","Moore County, Texas","2943","44216",
"0500000US48343","Morris County, Texas","3221","38843",
"0500000US48345","Motley County, Texas","3107","34081",
"0500000US48347","Nacogdoches County, Texas","1823","33189",
"0500000US48349","Navarro County, Texas","2193","41654",
"0500000US48351","Newton County, Texas","4341","37452",
"0500000US48353","Nolan County, Texas","2843","37102",
"0500000US48355","Nueces County, Texas","1175","43280",
"0500000US48357","Ochiltree County, Texas","4855","49309",
"0500000US48359","Oldham County, Texas","7207","51111",
"0500000US48361","Orange County, Texas","2054","47914",
"0500000US48363","Palo Pinto County, Texas","1653","41095",
"0500000US48365","Panola County, Texas","3660","45622",
"0500000US48367","Parker County, Texas","1951","61340",
"0500000US48369","Parmer County, Texas","3151","39753",
"0500000US48371","Pecos County, Texas","3006","38125",
"0500000US48373","Polk County, Texas","1385","33325",
"0500000US48375","Potter County, Texas","1370","36766",
"0500000US48377","Presidio County, Texas","4926","29513",
"0500000US48379","Rains County, Texas","4476","42491",
"0500000US48381","Randall County, Texas","1512","56041",
"0500000US48383","Reagan County, Texas","3851","54224",
"0500000US48385","Real County, Texas","4242","29186",
"0500000US48387","Red River County, Texas","3336","37047",
"0500000US48389","Reeves County, Texas","3523","32593",
"0500000US48391","Refugio County, Texas","3383","42949",
"0500000US48393","Roberts County, Texas","17047","52500",
"0500000US48395","Robertson County, Texas","2759","38393",
"0500000US48397","Rockwall County, Texas","3555","78032",
"0500000US48399","Runnels County, Texas","4467","37823",
"0500000US48401","Rusk County, Texas","2166","46574",
"0500000US48403","Sabine County, Texas","2065","33589",
"0500000US48405","San Augustine County, Texas","2193","25974",
"0500000US48407","San Jacinto County, Texas","3128","46285",
"0500000US48409","San Patricio County, Texas","2149","45189",
"0500000US48411","San Saba County, Texas","2890","36308",
"0500000US48413","Schleicher County, Texas","3213","55186",
"0500000US48415","Scurry County, Texas","3911","42401",
"0500000US48417","Shackelford County, Texas","4965","46629",
"0500000US48419","Shelby County, Texas","2398","32425",
"0500000US48421","Sherman County, Texas","6720","50069",
"0500000US48423","Smith County, Texas","1362","46139",
"0500000US48425","Somervell County, Texas","8249","52135",
"0500000US48427","Starr County, Texas","1885","24441",
"0500000US48429","Stephens County, Texas","4094","35691",
"0500000US48431","Sterling County, Texas","6355","41548",
"0500000US48433","Stonewall County, Texas","8195","52222",
"0500000US48435","Sutton County, Texas","8734","56146",
"0500000US48437","Swisher County, Texas","4826","37907",
"0500000US48439","Tarrant County, Texas","458","55306",
"0500000US48441","Taylor County, Texas","1328","42403",
"0500000US48443","Terrell County, Texas","9621","35403",
"0500000US48445","Terry County, Texas","3367","39498",
"0500000US48447","Throckmorton County, Texas","6196","36339",
"0500000US48449","Titus County, Texas","1807","39423",
"0500000US48451","Tom Green County, Texas","1259","41398",
"0500000US48453","Travis County, Texas","588","54074",
"0500000US48455","Trinity County, Texas","2989","36814",
"0500000US48457","Tyler County, Texas","3096","35346",
"0500000US48459","Upshur County, Texas","1718","44403",
"0500000US48461","Upton County, Texas","6086","49234",
"0500000US48463","Uvalde County, Texas","2634","35087",
"0500000US48465","Val Verde County, Texas","2271","36993",
"0500000US48467","Van Zandt County, Texas","1849","43074",
"0500000US48469","Victoria County, Texas","1671","48767",
"0500000US48471","Walker County, Texas","2250","34259",
"0500000US48473","Waller County, Texas","2979","47324",
"0500000US48475","Ward County, Texas","2482","41117",
"0500000US48477","Washington County, Texas","3298","43159",
"0500000US48479","Webb County, Texas","904","36684",
"0500000US48481","Wharton County, Texas","2808","41148",
"0500000US48483","Wheeler County, Texas","5214","42909",
"0500000US48485","Wichita County, Texas","1174","42971",
"0500000US48487","Wilbarger County, Texas","4537","40105",
"0500000US48489","Willacy County, Texas","2634","22881",
"0500000US48491","Williamson County, Texas","1161","68780",
"0500000US48493","Wilson County, Texas","1900","60493",
"0500000US48495","Winkler County, Texas","1987","41828",
"0500000US48497","Wise County, Texas","2524","55207",
"0500000US48499","Wood County, Texas","2118","41277",
"0500000US48501","Yoakum County, Texas","4985","49146",
"0500000US48503","Young County, Texas","3507","36900",
"0500000US48505","Zapata County, Texas","3991","24496",
"0500000US48507","Zavala County, Texas","2675","21707",
"0500000US49001","Beaver County, Utah","4216","41514",
"0500000US49003","Box Elder County, Utah","1550","55135",
"0500000US49005","Cache County, Utah","1023","47013",
"0500000US49007","Carbon County, Utah","2174","41967",
"0500000US49009","Daggett County, Utah","10388","36389",
"0500000US49011","Davis County, Utah","862","66866",
"0500000US49013","Duchesne County, Utah","3124","52895",
"0500000US49015","Emery County, Utah","2253","49237",
"0500000US49017","Garfield County, Utah","4410","44745",
"0500000US49019","Grand County, Utah","4081","41396",
"0500000US49021","Iron County, Utah","1817","42247",
"0500000US49023","Juab County, Utah","1751","53225",
"0500000US49025","Kane County, Utah","3785","43540",
"0500000US49027","Millard County, Utah","1829","44594",
"0500000US49029","Morgan County, Utah","6873","70152",
"0500000US49031","Piute County, Utah","6853","37708",
"0500000US49033","Rich County, Utah","4100","54737",
"0500000US49035","Salt Lake County, Utah","527","58004",
"0500000US49037","San Juan County, Utah","4617","38076",
"0500000US49039","Sanpete County, Utah","2562","42395",
"0500000US49041","Sevier County, Utah","2543","45622",
"0500000US49043","Summit County, Utah","4801","79461",
"0500000US49045","Tooele County, Utah","2126","60590",
"0500000US49047","Uintah County, Utah","3035","59730",
"0500000US49049","Utah County, Utah","752","56927",
"0500000US49051","Wasatch County, Utah","3503","65204",
"0500000US49053","Washington County, Utah","989","50050",
"0500000US49055","Wayne County, Utah","5630","49414",
"0500000US49057","Weber County, Utah","951","54086",
"0500000US50001","Addison County, Vermont","1385","55800",
"0500000US50003","Bennington County, Vermont","2346","47396",
"0500000US50005","Caledonia County, Vermont","1540","42706",
"0500000US50007","Chittenden County, Vermont","1318","59878",
"0500000US50009","Essex County, Vermont","2955","37734",
"0500000US50011","Franklin County, Vermont","1392","53623",
"0500000US50013","Grand Isle County, Vermont","2455","57436",
"0500000US50015","Lamoille County, Vermont","2785","52232",
"0500000US50017","Orange County, Vermont","1555","52079",
"0500000US50019","Orleans County, Vermont","1505","40202",
"0500000US50021","Rutland County, Vermont","1690","47027",
"0500000US50023","Washington County, Vermont","1427","55313",
"0500000US50025","Windham County, Vermont","2050","46714",
"0500000US50027","Windsor County, Vermont","1966","50893",
"0500000US51001","Accomack County, Virginia","1614","41372",
"0500000US51003","Albemarle County, Virginia","2443","64847",
"0500000US51005","Alleghany County, Virginia","2560","43160",
"0500000US51007","Amelia County, Virginia","4590","50135",
"0500000US51009","Amherst County, Virginia","2542","44757",
"0500000US51011","Appomattox County, Virginia","3188","49224",
"0500000US51013","Arlington County, Virginia","2016","94880",
"0500000US51015","Augusta County, Virginia","1706","50612",
"0500000US51017","Bath County, Virginia","6470","50589",
"0500000US51019","Bedford County, Virginia","2469","54110",
"0500000US51021","Bland County, Virginia","2093","41552",
"0500000US51023","Botetourt County, Virginia","3600","64724",
"0500000US51025","Brunswick County, Virginia","2884","35184",
"0500000US51027","Buchanan County, Virginia","2181","29183",
"0500000US51029","Buckingham County, Virginia","4849","34720",
"0500000US51031","Campbell County, Virginia","1227","43478",
"0500000US51033","Caroline County, Virginia","2746","57690",
"0500000US51035","Carroll County, Virginia","2348","36142",
"0500000US51036","Charles City County, Virginia","3910","46337",
"0500000US51037","Charlotte County, Virginia","3431","34881",
"0500000US51041","Chesterfield County, Virginia","1171","71321",
"0500000US51043","Clarke County, Virginia","7456","73244",
"0500000US51045","Craig County, Virginia","3188","51291",
"0500000US51047","Culpeper County, Virginia","3080","65132",
"0500000US51049","Cumberland County, Virginia","5067","40143",
"0500000US51051","Dickenson County, Virginia","2035","29080",
"0500000US51053","Dinwiddie County, Virginia","3195","51459",
"0500000US51057","Essex County, Virginia","3274","46235",
"0500000US51059","Fairfax County, Virginia","785","105416",
"0500000US51061","Fauquier County, Virginia","3262","83877",
"0500000US51063","Floyd County, Virginia","4653","42044",
"0500000US51065","Fluvanna County, Virginia","6451","68223",
"0500000US51067","Franklin County, Virginia","2005","45555",
"0500000US51069","Frederick County, Virginia","2361","61973",
"0500000US51071","Giles County, Virginia","2516","41186",
"0500000US51073","Gloucester County, Virginia","3533","59331",
"0500000US51075","Goochland County, Virginia","6645","79574",
"0500000US51077","Grayson County, Virginia","2494","32178",
"0500000US51079","Greene County, Virginia","3231","54307",
"0500000US51081","Greensville County, Virginia","2229","38574",
"0500000US51083","Halifax County, Virginia","2126","34705",
"0500000US51085","Hanover County, Virginia","2039","76425",
"0500000US51087","Henrico County, Virginia","957","60114",
"0500000US51089","Henry County, Virginia","1699","34086",
"0500000US51091","Highland County, Virginia","3442","43481",
"0500000US51093","Isle of Wight County, Virginia","2875","62242",
"0500000US51095","James City County, Virginia","2649","73903",
"0500000US51097","King and Queen County, Virginia","6668","44442",
"0500000US51099","King George County, Virginia","5114","76241",
"0500000US51101","King William County, Virginia","4739","64946",
"0500000US51103","Lancaster County, Virginia","3209","45209",
"0500000US51105","Lee County, Virginia","1958","31352",
"0500000US51107","Loudoun County, Virginia","1662","115574",
"0500000US51109","Louisa County, Virginia","3385","54257",
"0500000US51111","Lunenburg County, Virginia","3372","37424",
"0500000US51113","Madison County, Virginia","4992","56608",
"0500000US51115","Mathews County, Virginia","7277","47435",
"0500000US51117","Mecklenburg County, Virginia","2048","36431",
"0500000US51119","Middlesex County, Virginia","6804","50207",
"0500000US51121","Montgomery County, Virginia","2004","43229",
"0500000US51125","Nelson County, Virginia","2742","48118",
"0500000US51127","New Kent County, Virginia","3153","70590",
"0500000US51131","Northampton County, Virginia","2783","35760",
"0500000US51133","Northumberland County, Virginia","5359","51944",
"0500000US51135","Nottoway County, Virginia","4315","37344",
"0500000US51137","Orange County, Virginia","2589","54916",
"0500000US51139","Page County, Virginia","2708","41617",
"0500000US51141","Patrick County, Virginia","2943","35813",
"0500000US51143","Pittsylvania County, Virginia","1685","39224",
"0500000US51145","Powhatan County, Virginia","4504","73593",
"0500000US51147","Prince Edward County, Virginia","3509","36191",
"0500000US51149","Prince George County, Virginia","4849","64171",
"0500000US51153","Prince William County, Virginia","1303","91098",
"0500000US51155","Pulaski County, Virginia","1982","41163",
"0500000US51157","Rappahannock County, Virginia","10447","62117",
"0500000US51159","Richmond County, Virginia","4104","42182",
"0500000US51161","Roanoke County, Virginia","2044","59446",
"0500000US51163","Rockbridge County, Virginia","3422","44417",
"0500000US51165","Rockingham County, Virginia","1476","49930",
"0500000US51167","Russell County, Virginia","3280","32780",
"0500000US51169","Scott County, Virginia","4008","34250",
"0500000US51171","Shenandoah County, Virginia","2173","50171",
"0500000US51173","Smyth County, Virginia","1846","34864",
"0500000US51175","Southampton County, Virginia","3892","45426",
"0500000US51177","Spotsylvania County, Virginia","2144","76574",
"0500000US51179","Stafford County, Virginia","2009","93065",
"0500000US51181","Surry County, Virginia","6767","55030",
"0500000US51183","Sussex County, Virginia","2893","37978",
"0500000US51185","Tazewell County, Virginia","2231","35215",
"0500000US51187","Warren County, Virginia","2299","60522",
"0500000US51191","Washington County, Virginia","1680","40422",
"0500000US51193","Westmoreland County, Virginia","2109","52990",
"0500000US51195","Wise County, Virginia","1758","33608",
"0500000US51197","Wythe County, Virginia","2206","38948",
"0500000US51199","York County, Virginia","2581","81055",
"0500000US51510","Alexandria city, Virginia","1300","80847",
"0500000US51515","Bedford city, Virginia","5742","32262",
"0500000US51520","Bristol city, Virginia","3798","32079",
"0500000US51530","Buena Vista city, Virginia","4458","39955",
"0500000US51540","Charlottesville city, Virginia","2176","42240",
"0500000US51550","Chesapeake city, Virginia","1559","67855",
"0500000US51570","Colonial Heights city, Virginia","4192","50571",
"0500000US51580","Covington city, Virginia","3135","35277",
"0500000US51590","Danville city, Virginia","1633","29936",
"0500000US51595","Emporia city, Virginia","3857","32788",
"0500000US51600","Fairfax city, Virginia","6198","97900",
"0500000US51610","Falls Church city, Virginia","7073","114409",
"0500000US51620","Franklin city, Virginia","2271","33174",
"0500000US51630","Fredericksburg city, Virginia","2589","43558",
"0500000US51640","Galax city, Virginia","7377","22333",
"0500000US51650","Hampton city, Virginia","1011","49815",
"0500000US51660","Harrisonburg city, Virginia","3082","37235",
"0500000US51670","Hopewell city, Virginia","2954","37789",
"0500000US51678","Lexington city, Virginia","9820","31571",
"0500000US51680","Lynchburg city, Virginia","1718","37058",
"0500000US51683","Manassas city, Virginia","4179","75173",
"0500000US51685","Manassas Park city, Virginia","3757","70299",
"0500000US51690","Martinsville city, Virginia","2272","32408",
"0500000US51700","Newport News city, Virginia","1194","49562",
"0500000US51710","Norfolk city, Virginia","989","42677",
"0500000US51720","Norton city, Virginia","11189","33944",
"0500000US51730","Petersburg city, Virginia","1987","36449",
"0500000US51735","Poquoson city, Virginia","9301","84315",
"0500000US51740","Portsmouth city, Virginia","1462","45488",
"0500000US51750","Radford city, Virginia","3646","29155",
"0500000US51760","Richmond city, Virginia","876","38266",
"0500000US51770","Roanoke city, Virginia","1381","36422",
"0500000US51775","Salem city, Virginia","3216","48828",
"0500000US51790","Staunton city, Virginia","3117","42724",
"0500000US51800","Suffolk city, Virginia","2834","65104",
"0500000US51810","Virginia Beach city, Virginia","1005","64618",
"0500000US51820","Waynesboro city, Virginia","2511","40977",
"0500000US51830","Williamsburg city, Virginia","5115","50794",
"0500000US51840","Winchester city, Virginia","2868","44873",
"0500000US53001","Adams County, Washington","1729","40829",
"0500000US53003","Asotin County, Washington","2375","41665",
"0500000US53005","Benton County, Washington","1509","57354",
"0500000US53007","Chelan County, Washington","1996","48674",
"0500000US53009","Clallam County, Washington","1946","44398",
"0500000US53011","Clark County, Washington","1106","58262",
"0500000US53013","Columbia County, Washington","8122","43611",
"0500000US53015","Cowlitz County, Washington","1602","45877",
"0500000US53017","Douglas County, Washington","2525","48708",
"0500000US53019","Ferry County, Washington","3080","35485",
"0500000US53021","Franklin County, Washington","2251","47749",
"0500000US53023","Garfield County, Washington","5884","42269",
"0500000US53025","Grant County, Washington","1539","42572",
"0500000US53027","Grays Harbor County, Washington","1429","41899",
"0500000US53029","Island County, Washington","1742","57190",
"0500000US53031","Jefferson County, Washington","1618","46048",
"0500000US53033","King County, Washington","656","68065",
"0500000US53035","Kitsap County, Washington","1209","59549",
"0500000US53037","Kittitas County, Washington","2670","41232",
"0500000US53039","Klickitat County, Washington","2893","37398",
"0500000US53041","Lewis County, Washington","1774","43874",
"0500000US53043","Lincoln County, Washington","1884","45582",
"0500000US53045","Mason County, Washington","2353","48104",
"0500000US53047","Okanogan County, Washington","2240","38551",
"0500000US53049","Pacific County, Washington","2087","39642",
"0500000US53051","Pend Oreille County, Washington","4679","38896",
"0500000US53053","Pierce County, Washington","692","57869",
"0500000US53055","San Juan County, Washington","1988","50726",
"0500000US53057","Skagit County, Washington","1119","54811",
